regionalStudentHistory,regionalStudentHistory.StudentHistoryID,regionalStudentHistory.StudentID,regionalStudentHistory.CourseInfoID
ETL.Transfer.Models.regionalStudentHistory,12999,2625,1386
ETL.Transfer.Models.regionalStudentHistory,13007,2627,389
ETL.Transfer.Models.regionalStudentHistory,13009,2628,215
ETL.Transfer.Models.regionalStudentHistory,13010,2628,246
ETL.Transfer.Models.regionalStudentHistory,13011,2629,396
ETL.Transfer.Models.regionalStudentHistory,13017,2629,691
ETL.Transfer.Models.regionalStudentHistory,13018,2629,394
ETL.Transfer.Models.regionalStudentHistory,13026,2631,569
ETL.Transfer.Models.regionalStudentHistory,13029,2631,728
ETL.Transfer.Models.regionalStudentHistory,13050,2634,1395
ETL.Transfer.Models.regionalStudentHistory,13051,2635,1390
ETL.Transfer.Models.regionalStudentHistory,13052,2636,1382
ETL.Transfer.Models.regionalStudentHistory,13053,2637,1261
ETL.Transfer.Models.regionalStudentHistory,13054,2637,1020
ETL.Transfer.Models.regionalStudentHistory,13055,2637,1159
ETL.Transfer.Models.regionalStudentHistory,13056,2637,869
ETL.Transfer.Models.regionalStudentHistory,13057,2638,1387
ETL.Transfer.Models.regionalStudentHistory,13060,2639,731
ETL.Transfer.Models.regionalStudentHistory,13068,2639,436
ETL.Transfer.Models.regionalStudentHistory,13072,2641,766
ETL.Transfer.Models.regionalStudentHistory,13077,2641,976
ETL.Transfer.Models.regionalStudentHistory,13080,2641,1111
ETL.Transfer.Models.regionalStudentHistory,13081,2641,1157
ETL.Transfer.Models.regionalStudentHistory,13082,2641,1216
ETL.Transfer.Models.regionalStudentHistory,13083,2641,1306
ETL.Transfer.Models.regionalStudentHistory,13084,2641,1440
ETL.Transfer.Models.regionalStudentHistory,13085,2642,1017
ETL.Transfer.Models.regionalStudentHistory,13086,2642,1148
ETL.Transfer.Models.regionalStudentHistory,13089,2644,1116
ETL.Transfer.Models.regionalStudentHistory,13093,2646,908
ETL.Transfer.Models.regionalStudentHistory,13094,2646,1212
ETL.Transfer.Models.regionalStudentHistory,13095,2646,1310
ETL.Transfer.Models.regionalStudentHistory,13096,2647,1317
ETL.Transfer.Models.regionalStudentHistory,13097,2647,1374
ETL.Transfer.Models.regionalStudentHistory,13098,2647,1440
ETL.Transfer.Models.regionalStudentHistory,13099,2647,1451
ETL.Transfer.Models.regionalStudentHistory,13100,2648,1360
ETL.Transfer.Models.regionalStudentHistory,13101,2648,1390
ETL.Transfer.Models.regionalStudentHistory,13106,2650,215
ETL.Transfer.Models.regionalStudentHistory,13107,2651,1450
ETL.Transfer.Models.regionalStudentHistory,13108,2651,1310
ETL.Transfer.Models.regionalStudentHistory,13109,2652,1378
ETL.Transfer.Models.regionalStudentHistory,13114,2655,1016
ETL.Transfer.Models.regionalStudentHistory,13115,2655,1264
ETL.Transfer.Models.regionalStudentHistory,13116,2655,1364
ETL.Transfer.Models.regionalStudentHistory,13117,2655,1395
ETL.Transfer.Models.regionalStudentHistory,13118,2655,1396
ETL.Transfer.Models.regionalStudentHistory,13119,2655,1397
ETL.Transfer.Models.regionalStudentHistory,13120,2656,1375
ETL.Transfer.Models.regionalStudentHistory,13121,2656,1376
ETL.Transfer.Models.regionalStudentHistory,13122,2656,1377
ETL.Transfer.Models.regionalStudentHistory,13123,2657,1379
ETL.Transfer.Models.regionalStudentHistory,13128,2658,1054
ETL.Transfer.Models.regionalStudentHistory,13135,2659,603
ETL.Transfer.Models.regionalStudentHistory,13136,2660,1440
ETL.Transfer.Models.regionalStudentHistory,13137,2661,1272
ETL.Transfer.Models.regionalStudentHistory,13138,2661,1385
ETL.Transfer.Models.regionalStudentHistory,13139,2662,1385
ETL.Transfer.Models.regionalStudentHistory,13141,2664,1396
ETL.Transfer.Models.regionalStudentHistory,13143,2666,499
ETL.Transfer.Models.regionalStudentHistory,13144,2666,1212
ETL.Transfer.Models.regionalStudentHistory,13145,2666,1310
ETL.Transfer.Models.regionalStudentHistory,13149,2666,215
ETL.Transfer.Models.regionalStudentHistory,13162,2668,1442
ETL.Transfer.Models.regionalStudentHistory,13163,2668,1443
ETL.Transfer.Models.regionalStudentHistory,13168,2670,1383
ETL.Transfer.Models.regionalStudentHistory,13169,2670,1384
ETL.Transfer.Models.regionalStudentHistory,13170,2670,1397
ETL.Transfer.Models.regionalStudentHistory,13171,2671,1225
ETL.Transfer.Models.regionalStudentHistory,13172,2672,459
ETL.Transfer.Models.regionalStudentHistory,13174,2672,495
ETL.Transfer.Models.regionalStudentHistory,13179,2672,565
ETL.Transfer.Models.regionalStudentHistory,13186,2673,100
ETL.Transfer.Models.regionalStudentHistory,13187,2673,214
ETL.Transfer.Models.regionalStudentHistory,13205,2673,602
ETL.Transfer.Models.regionalStudentHistory,13225,2676,1116
ETL.Transfer.Models.regionalStudentHistory,13227,2676,1224
ETL.Transfer.Models.regionalStudentHistory,13230,2676,1307
ETL.Transfer.Models.regionalStudentHistory,13241,2676,500
ETL.Transfer.Models.regionalStudentHistory,13254,2676,214
ETL.Transfer.Models.regionalStudentHistory,13260,2678,1081
ETL.Transfer.Models.regionalStudentHistory,13261,2678,1383
ETL.Transfer.Models.regionalStudentHistory,13262,2678,1384
ETL.Transfer.Models.regionalStudentHistory,13264,2679,1223
ETL.Transfer.Models.regionalStudentHistory,13268,2679,1448
ETL.Transfer.Models.regionalStudentHistory,13274,2680,1362
ETL.Transfer.Models.regionalStudentHistory,13275,2681,1274
ETL.Transfer.Models.regionalStudentHistory,13276,2681,1304
ETL.Transfer.Models.regionalStudentHistory,13277,2681,1438
ETL.Transfer.Models.regionalStudentHistory,13278,2682,683
ETL.Transfer.Models.regionalStudentHistory,13279,2682,805
ETL.Transfer.Models.regionalStudentHistory,13280,2682,646
ETL.Transfer.Models.regionalStudentHistory,13281,2682,646
ETL.Transfer.Models.regionalStudentHistory,13282,2683,1159
ETL.Transfer.Models.regionalStudentHistory,13283,2683,1216
ETL.Transfer.Models.regionalStudentHistory,13284,2683,1261
ETL.Transfer.Models.regionalStudentHistory,13290,2687,214
ETL.Transfer.Models.regionalStudentHistory,13298,2688,1267
ETL.Transfer.Models.regionalStudentHistory,13299,2688,1148
ETL.Transfer.Models.regionalStudentHistory,13300,2689,1270
ETL.Transfer.Models.regionalStudentHistory,13301,2689,1383
ETL.Transfer.Models.regionalStudentHistory,13302,2690,731
ETL.Transfer.Models.regionalStudentHistory,13305,2690,862
ETL.Transfer.Models.regionalStudentHistory,13306,2690,906
ETL.Transfer.Models.regionalStudentHistory,13307,2690,908
ETL.Transfer.Models.regionalStudentHistory,13308,2690,1011
ETL.Transfer.Models.regionalStudentHistory,13311,2690,1142
ETL.Transfer.Models.regionalStudentHistory,13312,2690,1144
ETL.Transfer.Models.regionalStudentHistory,13313,2690,1145
ETL.Transfer.Models.regionalStudentHistory,13314,2690,1146
ETL.Transfer.Models.regionalStudentHistory,13315,2690,1152
ETL.Transfer.Models.regionalStudentHistory,13316,2690,1156
ETL.Transfer.Models.regionalStudentHistory,13317,2690,1214
ETL.Transfer.Models.regionalStudentHistory,13322,2690,1449
ETL.Transfer.Models.regionalStudentHistory,13323,2691,182
ETL.Transfer.Models.regionalStudentHistory,13324,2691,217
ETL.Transfer.Models.regionalStudentHistory,13326,2692,1375
ETL.Transfer.Models.regionalStudentHistory,13327,2692,1375
ETL.Transfer.Models.regionalStudentHistory,13351,2694,1387
ETL.Transfer.Models.regionalStudentHistory,13352,2694,1389
ETL.Transfer.Models.regionalStudentHistory,13366,2695,1112
ETL.Transfer.Models.regionalStudentHistory,13367,2695,1383
ETL.Transfer.Models.regionalStudentHistory,13368,2696,973
ETL.Transfer.Models.regionalStudentHistory,13383,2697,869
ETL.Transfer.Models.regionalStudentHistory,13384,2697,1260
ETL.Transfer.Models.regionalStudentHistory,13385,2697,1390
ETL.Transfer.Models.regionalStudentHistory,13388,2698,1447
ETL.Transfer.Models.regionalStudentHistory,13390,2698,1215
ETL.Transfer.Models.regionalStudentHistory,13391,2698,1324
ETL.Transfer.Models.regionalStudentHistory,13394,2700,973
ETL.Transfer.Models.regionalStudentHistory,13402,2700,1216
ETL.Transfer.Models.regionalStudentHistory,13403,2700,1217
ETL.Transfer.Models.regionalStudentHistory,13404,2700,1317
ETL.Transfer.Models.regionalStudentHistory,13405,2701,1387
ETL.Transfer.Models.regionalStudentHistory,13408,2702,568
ETL.Transfer.Models.regionalStudentHistory,13414,2705,73
ETL.Transfer.Models.regionalStudentHistory,13415,2705,1216
ETL.Transfer.Models.regionalStudentHistory,13416,2706,215
ETL.Transfer.Models.regionalStudentHistory,13421,2707,183
ETL.Transfer.Models.regionalStudentHistory,13424,2708,1271
ETL.Transfer.Models.regionalStudentHistory,13425,2708,1396
ETL.Transfer.Models.regionalStudentHistory,13429,2710,870
ETL.Transfer.Models.regionalStudentHistory,13431,2710,940
ETL.Transfer.Models.regionalStudentHistory,13432,2711,1394
ETL.Transfer.Models.regionalStudentHistory,13433,2711,1446
ETL.Transfer.Models.regionalStudentHistory,13436,2712,497
ETL.Transfer.Models.regionalStudentHistory,13448,2712,909
ETL.Transfer.Models.regionalStudentHistory,13457,2712,1216
ETL.Transfer.Models.regionalStudentHistory,13458,2712,1361
ETL.Transfer.Models.regionalStudentHistory,13459,2712,1394
ETL.Transfer.Models.regionalStudentHistory,13464,2713,603
ETL.Transfer.Models.regionalStudentHistory,13465,2714,1390
ETL.Transfer.Models.regionalStudentHistory,13466,2715,432
ETL.Transfer.Models.regionalStudentHistory,13467,2715,691
ETL.Transfer.Models.regionalStudentHistory,13468,2715,215
ETL.Transfer.Models.regionalStudentHistory,13469,2715,236
ETL.Transfer.Models.regionalStudentHistory,13470,2715,394
ETL.Transfer.Models.regionalStudentHistory,13472,2717,1020
ETL.Transfer.Models.regionalStudentHistory,13473,2717,1370
ETL.Transfer.Models.regionalStudentHistory,13474,2718,1390
ETL.Transfer.Models.regionalStudentHistory,13475,2719,1388
ETL.Transfer.Models.regionalStudentHistory,13476,2719,1389
ETL.Transfer.Models.regionalStudentHistory,13477,2720,1081
ETL.Transfer.Models.regionalStudentHistory,13501,2720,1149
ETL.Transfer.Models.regionalStudentHistory,13512,2721,461
ETL.Transfer.Models.regionalStudentHistory,13514,2721,528
ETL.Transfer.Models.regionalStudentHistory,13519,2723,1448
ETL.Transfer.Models.regionalStudentHistory,13555,2725,975
ETL.Transfer.Models.regionalStudentHistory,13556,2725,733
ETL.Transfer.Models.regionalStudentHistory,13558,2725,807
ETL.Transfer.Models.regionalStudentHistory,13568,2726,214
ETL.Transfer.Models.regionalStudentHistory,13579,2727,1396
ETL.Transfer.Models.regionalStudentHistory,13581,2729,1388
ETL.Transfer.Models.regionalStudentHistory,13607,2731,393
ETL.Transfer.Models.regionalStudentHistory,13631,2731,1218
ETL.Transfer.Models.regionalStudentHistory,13634,2731,1440
ETL.Transfer.Models.regionalStudentHistory,13635,2731,1452
ETL.Transfer.Models.regionalStudentHistory,13638,2732,214
ETL.Transfer.Models.regionalStudentHistory,13662,2732,1117
ETL.Transfer.Models.regionalStudentHistory,13668,2733,1384
ETL.Transfer.Models.regionalStudentHistory,13673,2734,215
ETL.Transfer.Models.regionalStudentHistory,13674,2734,286
ETL.Transfer.Models.regionalStudentHistory,13677,2734,395
ETL.Transfer.Models.regionalStudentHistory,13678,2734,396
ETL.Transfer.Models.regionalStudentHistory,13690,2734,1106
ETL.Transfer.Models.regionalStudentHistory,13691,2734,1309
ETL.Transfer.Models.regionalStudentHistory,13692,2734,1320
ETL.Transfer.Models.regionalStudentHistory,13693,2734,1322
ETL.Transfer.Models.regionalStudentHistory,13694,2734,1323
ETL.Transfer.Models.regionalStudentHistory,13695,2734,1362
ETL.Transfer.Models.regionalStudentHistory,13698,2735,1323
ETL.Transfer.Models.regionalStudentHistory,13699,2735,1373
ETL.Transfer.Models.regionalStudentHistory,13705,2736,390
ETL.Transfer.Models.regionalStudentHistory,13713,2736,975
ETL.Transfer.Models.regionalStudentHistory,13722,2736,1212
ETL.Transfer.Models.regionalStudentHistory,13723,2736,1213
ETL.Transfer.Models.regionalStudentHistory,13724,2736,1310
ETL.Transfer.Models.regionalStudentHistory,13725,2736,1322
ETL.Transfer.Models.regionalStudentHistory,13726,2736,1323
ETL.Transfer.Models.regionalStudentHistory,13727,2736,1366
ETL.Transfer.Models.regionalStudentHistory,13732,2736,1450
ETL.Transfer.Models.regionalStudentHistory,13744,2738,1110
ETL.Transfer.Models.regionalStudentHistory,13756,2739,1021
ETL.Transfer.Models.regionalStudentHistory,13757,2739,1160
ETL.Transfer.Models.regionalStudentHistory,13758,2739,1262
ETL.Transfer.Models.regionalStudentHistory,13759,2739,1371
ETL.Transfer.Models.regionalStudentHistory,13760,2739,1392
ETL.Transfer.Models.regionalStudentHistory,13761,2739,1395
ETL.Transfer.Models.regionalStudentHistory,13762,2739,1396
ETL.Transfer.Models.regionalStudentHistory,13763,2739,1397
ETL.Transfer.Models.regionalStudentHistory,13770,2741,1383
ETL.Transfer.Models.regionalStudentHistory,13771,2741,1384
ETL.Transfer.Models.regionalStudentHistory,13774,2743,1317
ETL.Transfer.Models.regionalStudentHistory,13778,2746,603
ETL.Transfer.Models.regionalStudentHistory,13780,2747,1386
ETL.Transfer.Models.regionalStudentHistory,13781,2748,1217
ETL.Transfer.Models.regionalStudentHistory,13782,2748,1260
ETL.Transfer.Models.regionalStudentHistory,13784,2748,805
ETL.Transfer.Models.regionalStudentHistory,13785,2748,1317
ETL.Transfer.Models.regionalStudentHistory,13786,2748,1451
ETL.Transfer.Models.regionalStudentHistory,13787,2749,1217
ETL.Transfer.Models.regionalStudentHistory,13788,2749,1317
ETL.Transfer.Models.regionalStudentHistory,13789,2749,1451
ETL.Transfer.Models.regionalStudentHistory,13790,2750,1396
ETL.Transfer.Models.regionalStudentHistory,13819,2757,692
ETL.Transfer.Models.regionalStudentHistory,13820,2758,1393
ETL.Transfer.Models.regionalStudentHistory,13825,2759,1054
ETL.Transfer.Models.regionalStudentHistory,13828,2759,1112
ETL.Transfer.Models.regionalStudentHistory,13829,2759,1140
ETL.Transfer.Models.regionalStudentHistory,13830,2759,1141
ETL.Transfer.Models.regionalStudentHistory,13836,2759,1439
ETL.Transfer.Models.regionalStudentHistory,13842,2760,435
ETL.Transfer.Models.regionalStudentHistory,13843,2761,1307
ETL.Transfer.Models.regionalStudentHistory,13844,2762,906
ETL.Transfer.Models.regionalStudentHistory,13846,2762,395
ETL.Transfer.Models.regionalStudentHistory,13850,2762,1214
ETL.Transfer.Models.regionalStudentHistory,13851,2762,1398
ETL.Transfer.Models.regionalStudentHistory,13853,2763,975
ETL.Transfer.Models.regionalStudentHistory,13864,2764,289
ETL.Transfer.Models.regionalStudentHistory,13870,2764,392
ETL.Transfer.Models.regionalStudentHistory,13872,2764,436
ETL.Transfer.Models.regionalStudentHistory,13887,2766,527
ETL.Transfer.Models.regionalStudentHistory,13889,2768,1390
ETL.Transfer.Models.regionalStudentHistory,13892,2769,686
ETL.Transfer.Models.regionalStudentHistory,13898,2769,868
ETL.Transfer.Models.regionalStudentHistory,13906,2770,766
ETL.Transfer.Models.regionalStudentHistory,13912,2771,321
ETL.Transfer.Models.regionalStudentHistory,13915,2771,499
ETL.Transfer.Models.regionalStudentHistory,13926,2772,1271
ETL.Transfer.Models.regionalStudentHistory,13927,2772,1386
ETL.Transfer.Models.regionalStudentHistory,13928,2773,1388
ETL.Transfer.Models.regionalStudentHistory,13929,2773,1389
ETL.Transfer.Models.regionalStudentHistory,13931,2774,566
ETL.Transfer.Models.regionalStudentHistory,13933,2774,1161
ETL.Transfer.Models.regionalStudentHistory,13934,2774,1213
ETL.Transfer.Models.regionalStudentHistory,13935,2774,1323
ETL.Transfer.Models.regionalStudentHistory,13937,2776,728
ETL.Transfer.Models.regionalStudentHistory,13941,2779,1081
ETL.Transfer.Models.regionalStudentHistory,13942,2779,1383
ETL.Transfer.Models.regionalStudentHistory,13943,2779,1384
ETL.Transfer.Models.regionalStudentHistory,13944,2779,1385
ETL.Transfer.Models.regionalStudentHistory,13945,2779,1386
ETL.Transfer.Models.regionalStudentHistory,13952,2779,214
ETL.Transfer.Models.regionalStudentHistory,13958,2779,500
ETL.Transfer.Models.regionalStudentHistory,13960,2779,684
ETL.Transfer.Models.regionalStudentHistory,13961,2779,1014
ETL.Transfer.Models.regionalStudentHistory,13962,2779,1171
ETL.Transfer.Models.regionalStudentHistory,13963,2779,1270
ETL.Transfer.Models.regionalStudentHistory,13964,2779,1225
ETL.Transfer.Models.regionalStudentHistory,13965,2779,1267
ETL.Transfer.Models.regionalStudentHistory,13966,2779,1362
ETL.Transfer.Models.regionalStudentHistory,13967,2779,1363
ETL.Transfer.Models.regionalStudentHistory,13982,2780,728
ETL.Transfer.Models.regionalStudentHistory,13990,2783,1375
ETL.Transfer.Models.regionalStudentHistory,13993,2785,75
ETL.Transfer.Models.regionalStudentHistory,13994,2786,1307
ETL.Transfer.Models.regionalStudentHistory,13995,2786,1308
ETL.Transfer.Models.regionalStudentHistory,13996,2786,1320
ETL.Transfer.Models.regionalStudentHistory,14004,2788,215
ETL.Transfer.Models.regionalStudentHistory,14011,2788,395
ETL.Transfer.Models.regionalStudentHistory,14017,2790,1162
ETL.Transfer.Models.regionalStudentHistory,14021,2790,1320
ETL.Transfer.Models.regionalStudentHistory,14022,2790,1322
ETL.Transfer.Models.regionalStudentHistory,14027,2791,1317
ETL.Transfer.Models.regionalStudentHistory,14028,2792,728
ETL.Transfer.Models.regionalStudentHistory,14030,2793,527
ETL.Transfer.Models.regionalStudentHistory,14047,2795,1319
ETL.Transfer.Models.regionalStudentHistory,14055,2795,1453
ETL.Transfer.Models.regionalStudentHistory,14059,2797,1020
ETL.Transfer.Models.regionalStudentHistory,14071,2799,1020
ETL.Transfer.Models.regionalStudentHistory,14072,2799,1159
ETL.Transfer.Models.regionalStudentHistory,14073,2799,1261
ETL.Transfer.Models.regionalStudentHistory,14074,2800,603
ETL.Transfer.Models.regionalStudentHistory,14097,2803,1221
ETL.Transfer.Models.regionalStudentHistory,14098,2804,1165
ETL.Transfer.Models.regionalStudentHistory,14099,2804,1210
ETL.Transfer.Models.regionalStudentHistory,14100,2804,1218
ETL.Transfer.Models.regionalStudentHistory,14101,2804,1318
ETL.Transfer.Models.regionalStudentHistory,14102,2804,1374
ETL.Transfer.Models.regionalStudentHistory,14103,2804,1440
ETL.Transfer.Models.regionalStudentHistory,14105,2805,907
ETL.Transfer.Models.regionalStudentHistory,14106,2806,1107
ETL.Transfer.Models.regionalStudentHistory,14108,2806,1144
ETL.Transfer.Models.regionalStudentHistory,14110,2806,1320
ETL.Transfer.Models.regionalStudentHistory,14111,2806,1361
ETL.Transfer.Models.regionalStudentHistory,14112,2806,1362
ETL.Transfer.Models.regionalStudentHistory,14113,2806,1394
ETL.Transfer.Models.regionalStudentHistory,14114,2807,868
ETL.Transfer.Models.regionalStudentHistory,14137,2811,1320
ETL.Transfer.Models.regionalStudentHistory,14138,2811,1322
ETL.Transfer.Models.regionalStudentHistory,14150,2811,1139
ETL.Transfer.Models.regionalStudentHistory,14151,2811,1140
ETL.Transfer.Models.regionalStudentHistory,14152,2811,1146
ETL.Transfer.Models.regionalStudentHistory,14165,2811,1363
ETL.Transfer.Models.regionalStudentHistory,14167,2811,1443
ETL.Transfer.Models.regionalStudentHistory,14170,2814,1370
ETL.Transfer.Models.regionalStudentHistory,14171,2814,1371
ETL.Transfer.Models.regionalStudentHistory,14172,2814,1390
ETL.Transfer.Models.regionalStudentHistory,14173,2814,1391
ETL.Transfer.Models.regionalStudentHistory,14174,2814,1392
ETL.Transfer.Models.regionalStudentHistory,14178,2816,1384
ETL.Transfer.Models.regionalStudentHistory,14179,2817,1446
ETL.Transfer.Models.regionalStudentHistory,14180,2818,1052
ETL.Transfer.Models.regionalStudentHistory,14185,2818,1364
ETL.Transfer.Models.regionalStudentHistory,14187,2819,1210
ETL.Transfer.Models.regionalStudentHistory,14189,2820,1271
ETL.Transfer.Models.regionalStudentHistory,14190,2820,1383
ETL.Transfer.Models.regionalStudentHistory,14191,2821,1378
ETL.Transfer.Models.regionalStudentHistory,14192,2822,1387
ETL.Transfer.Models.regionalStudentHistory,14196,2824,1017
ETL.Transfer.Models.regionalStudentHistory,14197,2824,1079
ETL.Transfer.Models.regionalStudentHistory,14199,2824,1115
ETL.Transfer.Models.regionalStudentHistory,14200,2824,1148
ETL.Transfer.Models.regionalStudentHistory,14204,2824,1362
ETL.Transfer.Models.regionalStudentHistory,14205,2824,1363
ETL.Transfer.Models.regionalStudentHistory,14206,2824,1384
ETL.Transfer.Models.regionalStudentHistory,14219,2824,864
ETL.Transfer.Models.regionalStudentHistory,14224,2824,1225
ETL.Transfer.Models.regionalStudentHistory,14229,2824,1383
ETL.Transfer.Models.regionalStudentHistory,14231,2825,905
ETL.Transfer.Models.regionalStudentHistory,14249,2828,906
ETL.Transfer.Models.regionalStudentHistory,14250,2828,1011
ETL.Transfer.Models.regionalStudentHistory,14257,2830,1142
ETL.Transfer.Models.regionalStudentHistory,14258,2830,1144
ETL.Transfer.Models.regionalStudentHistory,14259,2830,1145
ETL.Transfer.Models.regionalStudentHistory,14260,2830,1146
ETL.Transfer.Models.regionalStudentHistory,14261,2830,1152
ETL.Transfer.Models.regionalStudentHistory,14262,2830,1156
ETL.Transfer.Models.regionalStudentHistory,14264,2830,1362
ETL.Transfer.Models.regionalStudentHistory,14265,2830,1398
ETL.Transfer.Models.regionalStudentHistory,14267,2830,1449
ETL.Transfer.Models.regionalStudentHistory,14269,2832,10
ETL.Transfer.Models.regionalStudentHistory,14271,2834,1387
ETL.Transfer.Models.regionalStudentHistory,14274,2837,1375
ETL.Transfer.Models.regionalStudentHistory,14279,2838,973
ETL.Transfer.Models.regionalStudentHistory,14292,2842,215
ETL.Transfer.Models.regionalStudentHistory,14294,2844,908
ETL.Transfer.Models.regionalStudentHistory,14295,2844,911
ETL.Transfer.Models.regionalStudentHistory,14297,2844,974
ETL.Transfer.Models.regionalStudentHistory,14303,2844,1116
ETL.Transfer.Models.regionalStudentHistory,14304,2844,1145
ETL.Transfer.Models.regionalStudentHistory,14305,2844,1146
ETL.Transfer.Models.regionalStudentHistory,14306,2844,1152
ETL.Transfer.Models.regionalStudentHistory,14307,2844,1156
ETL.Transfer.Models.regionalStudentHistory,14308,2844,1161
ETL.Transfer.Models.regionalStudentHistory,14309,2844,1214
ETL.Transfer.Models.regionalStudentHistory,14310,2844,1274
ETL.Transfer.Models.regionalStudentHistory,14311,2844,1309
ETL.Transfer.Models.regionalStudentHistory,14312,2844,1366
ETL.Transfer.Models.regionalStudentHistory,14314,2844,1439
ETL.Transfer.Models.regionalStudentHistory,14315,2844,1449
ETL.Transfer.Models.regionalStudentHistory,14316,2844,1362
ETL.Transfer.Models.regionalStudentHistory,14317,2845,1450
ETL.Transfer.Models.regionalStudentHistory,14318,2846,1383
ETL.Transfer.Models.regionalStudentHistory,14325,2848,1396
ETL.Transfer.Models.regionalStudentHistory,14326,2849,1160
ETL.Transfer.Models.regionalStudentHistory,14327,2850,1396
ETL.Transfer.Models.regionalStudentHistory,14331,2852,1019
ETL.Transfer.Models.regionalStudentHistory,14334,2853,564
ETL.Transfer.Models.regionalStudentHistory,14343,2853,909
ETL.Transfer.Models.regionalStudentHistory,14349,2853,1054
ETL.Transfer.Models.regionalStudentHistory,14354,2853,1155
ETL.Transfer.Models.regionalStudentHistory,14361,2853,1362
ETL.Transfer.Models.regionalStudentHistory,14363,2854,462
ETL.Transfer.Models.regionalStudentHistory,14366,2855,1387
ETL.Transfer.Models.regionalStudentHistory,14386,2857,527
ETL.Transfer.Models.regionalStudentHistory,14392,2859,182
ETL.Transfer.Models.regionalStudentHistory,14393,2859,217
ETL.Transfer.Models.regionalStudentHistory,14439,2860,1151
ETL.Transfer.Models.regionalStudentHistory,14441,2860,1216
ETL.Transfer.Models.regionalStudentHistory,14442,2860,1220
ETL.Transfer.Models.regionalStudentHistory,14443,2860,1222
ETL.Transfer.Models.regionalStudentHistory,14444,2860,1264
ETL.Transfer.Models.regionalStudentHistory,14448,2860,1362
ETL.Transfer.Models.regionalStudentHistory,14449,2860,1364
ETL.Transfer.Models.regionalStudentHistory,14461,2863,179
ETL.Transfer.Models.regionalStudentHistory,14462,2864,1396
ETL.Transfer.Models.regionalStudentHistory,14468,2867,1144
ETL.Transfer.Models.regionalStudentHistory,14469,2867,1265
ETL.Transfer.Models.regionalStudentHistory,14470,2868,1383
ETL.Transfer.Models.regionalStudentHistory,14471,2869,28
ETL.Transfer.Models.regionalStudentHistory,14472,2870,181
ETL.Transfer.Models.regionalStudentHistory,14473,2871,180
ETL.Transfer.Models.regionalStudentHistory,14474,2871,181
ETL.Transfer.Models.regionalStudentHistory,14476,2871,214
ETL.Transfer.Models.regionalStudentHistory,14486,2871,436
ETL.Transfer.Models.regionalStudentHistory,14587,2877,361
ETL.Transfer.Models.regionalStudentHistory,14588,2877,362
ETL.Transfer.Models.regionalStudentHistory,14609,2878,649
ETL.Transfer.Models.regionalStudentHistory,14616,2879,432
ETL.Transfer.Models.regionalStudentHistory,14617,2880,1162
ETL.Transfer.Models.regionalStudentHistory,14619,2880,1223
ETL.Transfer.Models.regionalStudentHistory,14623,2880,1320
ETL.Transfer.Models.regionalStudentHistory,14624,2880,1324
ETL.Transfer.Models.regionalStudentHistory,14627,2880,1361
ETL.Transfer.Models.regionalStudentHistory,14628,2880,1443
ETL.Transfer.Models.regionalStudentHistory,14629,2880,1448
ETL.Transfer.Models.regionalStudentHistory,14630,2881,1163
ETL.Transfer.Models.regionalStudentHistory,14631,2882,1375
ETL.Transfer.Models.regionalStudentHistory,14636,2884,216
ETL.Transfer.Models.regionalStudentHistory,14647,2884,687
ETL.Transfer.Models.regionalStudentHistory,14654,2884,869
ETL.Transfer.Models.regionalStudentHistory,14655,2885,1379
ETL.Transfer.Models.regionalStudentHistory,14656,2885,1380
ETL.Transfer.Models.regionalStudentHistory,14657,2885,1381
ETL.Transfer.Models.regionalStudentHistory,14658,2886,1261
ETL.Transfer.Models.regionalStudentHistory,14659,2887,1390
ETL.Transfer.Models.regionalStudentHistory,14660,2888,1215
ETL.Transfer.Models.regionalStudentHistory,14663,2888,1321
ETL.Transfer.Models.regionalStudentHistory,14664,2888,1447
ETL.Transfer.Models.regionalStudentHistory,14667,2891,1319
ETL.Transfer.Models.regionalStudentHistory,14669,2892,1453
ETL.Transfer.Models.regionalStudentHistory,14677,2893,216
ETL.Transfer.Models.regionalStudentHistory,14690,2894,1305
ETL.Transfer.Models.regionalStudentHistory,14691,2894,1398
ETL.Transfer.Models.regionalStudentHistory,14692,2894,1438
ETL.Transfer.Models.regionalStudentHistory,14694,2896,1387
ETL.Transfer.Models.regionalStudentHistory,14702,2897,682
ETL.Transfer.Models.regionalStudentHistory,14709,2898,1393
ETL.Transfer.Models.regionalStudentHistory,14710,2898,1438
ETL.Transfer.Models.regionalStudentHistory,14715,2899,1161
ETL.Transfer.Models.regionalStudentHistory,14717,2901,462
ETL.Transfer.Models.regionalStudentHistory,14728,2901,462
ETL.Transfer.Models.regionalStudentHistory,14730,2903,1263
ETL.Transfer.Models.regionalStudentHistory,14731,2904,1383
ETL.Transfer.Models.regionalStudentHistory,14737,2906,216
ETL.Transfer.Models.regionalStudentHistory,14743,2906,391
ETL.Transfer.Models.regionalStudentHistory,14744,2906,434
ETL.Transfer.Models.regionalStudentHistory,14766,2906,1022
ETL.Transfer.Models.regionalStudentHistory,14778,2908,1450
ETL.Transfer.Models.regionalStudentHistory,14779,2908,1372
ETL.Transfer.Models.regionalStudentHistory,14799,2910,684
ETL.Transfer.Models.regionalStudentHistory,14803,2913,1259
ETL.Transfer.Models.regionalStudentHistory,14809,2914,218
